city,district,underground,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,house_material_type,finish_type,object_type,year_of_construction,price
Нижний Новгород,Нижегородский,Горьковская,95,,,2,5,6,unknown,unknown,flat,,40375000
Нижний Новгород,Нижегородский,Горьковская,118.8,,,2,3,6,unknown,unknown,flat,,42768000
Нижний Новгород,Нижегородский,Горьковская,90.6,,,3,4,5,unknown,unknown,flat,,48018000
Нижний Новгород,Нижегородский,Горьковская,92.53,,,3,16,17,unknown,unknown,flat,,51868439
Нижний Новгород,Нижегородский,Горьковская,133,,,3,3,6,unknown,unknown,flat,,57190000
Нижний Новгород,Нижегородский,Горьковская,127.6,,,3,6,6,unknown,unknown,flat,,59078800
Нижний Новгород,Приокский,Пролетарская,50.2,,,2,1,5,unknown,unknown,flat,,5500000
Нижний Новгород,Приокский,Горьковская,30.7,,,1,9,9,unknown,unknown,flat,,5520000
Нижний Новгород,Приокский,Пролетарская,33,,,1,5,9,unknown,unknown,flat,,5900000
Нижний Новгород,Приокский,Горьковская,61.3,,,3,3,5,unknown,unknown,flat,,6500000
Нижний Новгород,Приокский,Горьковская,24.3,,,0,1,14,unknown,unknown,flat,,6720000
Нижний Новгород,Приокский,Пролетарская,66.7,,,3,9,9,unknown,unknown,flat,,7800000
Нижний Новгород,Приокский,Горьковская,58.8,,,2,3,4,unknown,unknown,flat,,8000000
Нижний Новгород,Приокский,Горьковская,41.9,,,1,2,14,unknown,unknown,flat,,8330000
Нижний Новгород,Приокский,Горьковская,41.9,,,1,2,14,unknown,unknown,flat,,8330000
Нижний Новгород,Приокский,Горьковская,40,,,0,3,17,unknown,unknown,flat,,8600000
Нижний Новгород,Приокский,Горьковская,43,,,2,18,19,unknown,unknown,flat,,8990000
Нижний Новгород,Приокский,Горьковская,38.9,,,1,6,18,unknown,unknown,flat,,10350000
Нижний Новгород,Приокский,Пролетарская,42.73,,,1,14,17,unknown,unknown,flat,,10730000
Нижний Новгород,Приокский,Горьковская,51.5,,,2,17,19,unknown,unknown,flat,,11499000
Нижний Новгород,Приокский,Горьковская,51.5,,,2,17,19,unknown,unknown,flat,,11499000
Нижний Новгород,Приокский,Горьковская,73.9,,,2,4,14,unknown,unknown,flat,,12460000
Нижний Новгород,Приокский,Пролетарская,68.14,,,2,2,17,unknown,unknown,flat,,13720000
Нижний Новгород,Приокский,Горьковская,90.8,,,3,5,14,unknown,unknown,flat,,15150000
Нижний Новгород,Приокский,Пролетарская,81.6,,,3,12,16,unknown,unknown,flat,,17300000
Нижний Новгород,Советский,Горьковская,14.2,,,0,5,5,unknown,unknown,flat,,2690000
Нижний Новгород,Советский,Горьковская,16.5,,,0,1,3,unknown,unknown,flat,,3000000
Нижний Новгород,Советский,Горьковская,31.5,,,1,2,2,unknown,unknown,flat,,4300000
Нижний Новгород,Советский,Горьковская,61.1,,,3,1,2,unknown,unknown,flat,,4300000
Нижний Новгород,Советский,Горьковская,61.1,,,3,1,2,unknown,unknown,flat,,4300000
Нижний Новгород,Советский,Горьковская,22.5,,,1,3,5,unknown,unknown,flat,,4400000
Нижний Новгород,Советский,unknown,19.4,,,0,19,19,unknown,unknown,flat,,4450000
Нижний Новгород,Советский,Горьковская,45,,,2,1,2,unknown,unknown,flat,,5000000
Нижний Новгород,Советский,Горьковская,23.9,,,0,13,25,unknown,unknown,flat,,5049900
Нижний Новгород,Советский,Горьковская,21,,,0,3,9,unknown,unknown,flat,,5200000
Нижний Новгород,Советский,Горьковская,37.9,,,2,2,2,unknown,unknown,flat,,5250000
Нижний Новгород,Советский,Горьковская,26.7,,,0,10,19,unknown,unknown,flat,,5300000
Нижний Новгород,Советский,Горьковская,37.9,,,2,1,5,unknown,unknown,flat,,5300000
Нижний Новгород,Советский,Горьковская,65,,,3,1,2,unknown,unknown,flat,,5600000
Нижний Новгород,Советский,Горьковская,24,,,0,4,10,unknown,unknown,flat,,5700000
Нижний Новгород,Советский,Горьковская,31.2,,,2,5,5,unknown,unknown,flat,,5949000
Нижний Новгород,Советский,Горьковская,43.8,,,2,5,5,unknown,unknown,flat,,6000000
Нижний Новгород,Советский,Горьковская,43.8,,,2,5,5,unknown,unknown,flat,,6000000
Нижний Новгород,Советский,Горьковская,43.5,,,2,2,5,unknown,unknown,flat,,6190000
Нижний Новгород,Советский,Горьковская,27.1,,,0,8,10,unknown,unknown,flat,,6300000
Нижний Новгород,Советский,Горьковская,47,,,2,9,9,unknown,unknown,flat,,6300000
Нижний Новгород,Советский,Горьковская,20.2,,,0,10,15,unknown,unknown,flat,,6500000
Нижний Новгород,Советский,Горьковская,27.7,,,0,4,10,unknown,unknown,flat,,6600000
Нижний Новгород,Советский,Горьковская,23.9,,,0,19,24,unknown,unknown,flat,,6690000
Нижний Новгород,Советский,Горьковская,31.1,,,0,1,17,unknown,unknown,flat,,7069225
Нижний Новгород,Советский,Горьковская,52.2,,,3,7,9,unknown,unknown,flat,,7120000
Нижний Новгород,Советский,Горьковская,27.22,,,0,6,18,unknown,unknown,flat,,7190000
Нижний Новгород,Советский,Горьковская,35.2,,,1,8,9,unknown,unknown,flat,,7200000
Нижний Новгород,Советский,Горьковская,35.2,,,1,8,9,unknown,unknown,flat,,7200000
Нижний Новгород,Советский,unknown,38.2,,,1,15,19,unknown,unknown,flat,,7300000
Нижний Новгород,Советский,Горьковская,26.5,,,0,5,24,unknown,unknown,flat,,7390000
Нижний Новгород,Советский,Горьковская,40.6,,,2,5,9,unknown,unknown,flat,,7500000
Нижний Новгород,Советский,Горьковская,40.6,,,2,5,9,unknown,unknown,flat,,7500000
Нижний Новгород,Советский,Горьковская,45.9,,,2,13,24,unknown,unknown,flat,,7600000
Нижний Новгород,Советский,Горьковская,27.7,,,0,2,18,unknown,unknown,flat,,7700000
Нижний Новгород,Советский,Горьковская,53.2,,,3,7,9,unknown,unknown,flat,,7700000
Нижний Новгород,Советский,Горьковская,25.8,,,0,17,18,unknown,unknown,flat,,7900000
Нижний Новгород,Советский,Горьковская,47.1,,,2,3,4,unknown,unknown,flat,,8000000
Нижний Новгород,Советский,Горьковская,32.5,,,1,8,9,unknown,unknown,flat,,8100000
Нижний Новгород,Советский,Горьковская,27.6,,,0,7,17,unknown,unknown,flat,,8200000
Нижний Новгород,Советский,Горьковская,42,,,2,7,9,unknown,unknown,flat,,8400000
Нижний Новгород,Советский,Горьковская,66.6,,,2,10,24,unknown,unknown,flat,,8900000
Нижний Новгород,Советский,Горьковская,73.6,,,3,12,12,unknown,unknown,flat,,9200000
Нижний Новгород,Советский,Горьковская,46,,,1,7,24,unknown,unknown,flat,,9290000
Нижний Новгород,Советский,Горьковская,52,,,2,2,10,unknown,unknown,flat,,10490000
